1	1	24	-1	8.36	
1	16	24	-1	5.64	
1	31	24	-1	6.66	
1	46	24	-1	7.71	
1	61	24	-1	5.12	
1	76	24	-1	4.62	
1	91	24	-1	4.36	
1	106	24	-1	5.89	
1	121	24	-1	6.60	
1	136	24	-1	8.19	
1	151	24	-1	8.17	
1	166	24	-1	9.35	
1	181	24	-1	10.87	
1	196	24	-1	8.70	
1	211	24	-1	4.18	
1	226	24	-1	7.01	
1	241	24	-1	7.74	
1	256	24	-1	8.54	
1	271	24	-1	7.74	
16	1	24	-1	5.85	
16	16	24	-1	4.66	
16	31	24	-1	6.33	
16	46	24	-1	6.81	
16	61	24	-1	6.17	
16	76	24	-1	4.19	
16	91	24	-1	6.79	
16	106	24	-1	5.02	
16	121	24	-1	3.08	
16	136	24	-1	2.73	
16	151	24	-1	3.87	
16	166	24	-1	2.83	
16	181	24	-1	1.80	
16	196	24	-1	6.65	
16	211	24	-1	7.38	
16	226	24	-1	4.18	
16	241	24	-1	8.14	
16	256	24	-1	7.47	
16	271	24	-1	2.14	
31	1	24	-1	5.11	
31	16	24	-1	5.75	
31	31	24	-1	8.38	
31	46	24	-1	3.61	
31	61	24	-1	0.48	
31	76	24	-1	8.65	
31	91	24	-1	3.97	
31	106	24	-1	3.80	
31	121	24	-1	2.15	
31	136	24	-1	0.05	
31	151	24	-1	2.20	
31	166	24	-1	2.55	
31	181	24	-1	1.46	
31	196	24	1	0.41	
31	211	24	-1	6.96	
31	226	24	-1	7.51	
31	241	24	-1	5.54	
31	256	24	-1	5.49	
31	271	24	-1	4.38	
46	1	24	-1	6.63	
46	16	24	-1	3.73	
46	31	24	-1	3.98	
46	46	24	-1	0.57	
46	61	24	-1	8.57	
46	76	24	-1	6.42	
46	91	24	-1	4.57	
46	106	24	-1	5.74	
46	121	24	-1	3.16	
46	136	24	-1	6.27	
46	151	24	-1	2.51	
46	166	24	-1	3.00	
46	181	24	-1	2.90	
46	196	24	-1	1.53	
46	211	24	-1	0.96	
46	226	24	-1	5.19	
46	241	24	-1	6.66	
46	256	24	-1	5.81	
46	271	24	-1	2.04	
61	1	24	-1	4.93	
61	16	24	-1	4.69	
61	31	24	-1	5.42	
61	46	24	-1	7.37	
61	61	24	-1	5.48	
61	76	24	-1	4.33	
61	91	24	-1	4.77	
61	106	24	-1	1.77	
61	121	24	-1	3.03	
61	136	24	-1	3.20	
61	151	24	-1	5.35	
61	166	24	-1	6.35	
61	181	24	-1	6.89	
61	196	24	-1	6.39	
61	211	24	-1	5.45	
61	226	24	-1	2.46	
61	241	24	-1	5.61	
61	256	24	-1	6.41	
61	271	24	-1	2.78	
76	1	24	-1	7.29	
76	16	24	-1	4.77	
76	31	24	-1	3.87	
76	46	24	-1	8.04	
76	61	24	-1	3.57	
76	76	24	-1	3.06	
76	91	24	-1	2.10	
76	106	24	-1	2.59	
76	121	24	-1	1.81	
76	136	24	-1	4.31	
76	151	24	-1	4.18	
76	166	24	-1	3.22	
76	181	24	-1	1.55	
76	196	24	-1	2.38	
76	211	24	-1	4.45	
76	226	24	-1	3.61	
76	241	24	-1	5.76	
76	256	24	-1	6.56	
76	271	24	-1	5.75	
91	1	24	-1	5.57	
91	16	24	-1	4.56	
91	31	24	-1	9.33	
91	46	24	-1	3.24	
91	61	24	-1	3.40	
91	76	24	-1	4.78	
91	91	24	-1	2.63	
91	106	24	-1	5.77	
91	121	24	-1	3.47	
91	136	24	-1	2.57	
91	151	24	-1	4.29	
91	166	24	-1	2.72	
91	181	24	-1	3.08	
91	196	24	-1	0.64	
91	211	24	-1	1.66	
91	226	24	-1	1.61	
91	241	24	-1	2.57	
91	256	24	-1	4.77	
91	271	24	-1	6.70	
106	1	24	-1	10.24	
106	16	24	-1	1.95	
106	31	24	-1	11.60	
106	46	24	-1	2.36	
106	61	24	-1	6.44	
106	76	24	-1	7.77	
106	91	24	-1	7.84	
106	106	24	-1	2.01	
106	121	24	-1	3.22	
106	136	24	-1	3.52	
106	151	24	-1	2.11	
106	166	24	-1	2.58	
106	181	24	-1	2.58	
106	196	24	-1	2.21	
106	211	24	-1	2.35	
106	226	24	-1	0.16	
106	241	24	-1	2.26	
106	256	24	-1	1.84	
106	271	24	-1	8.14	
121	1	24	-1	6.19	
121	16	24	-1	6.81	
121	31	24	-1	9.61	
121	46	24	-1	1.90	
121	61	24	-1	5.17	
121	76	24	-1	5.14	
121	91	24	-1	6.42	
121	106	24	-1	3.20	
121	121	24	1	0.29	
121	136	24	-1	2.76	
121	151	24	-1	1.52	
121	166	24	-1	4.18	
121	181	24	-1	5.41	
121	196	24	-1	4.03	
121	211	24	-1	2.97	
121	226	24	-1	0.75	
121	241	24	-1	3.90	
121	256	24	-1	0.16	
121	271	24	-1	10.87	
136	1	24	-1	2.44	
136	16	24	-1	5.60	
136	31	24	-1	6.20	
136	46	24	-1	3.76	
136	61	24	-1	3.52	
136	76	24	-1	3.04	
136	91	24	-1	5.08	
136	106	24	-1	3.82	
136	121	24	-1	2.08	
136	136	24	-1	0.99	
136	151	24	-1	1.75	
136	166	24	-1	2.96	
136	181	24	-1	5.89	
136	196	24	-1	6.97	
136	211	24	-1	4.26	
136	226	24	-1	3.64	
136	241	24	1	1.21	
136	256	24	-1	2.04	
136	271	24	-1	10.86	
151	1	24	-1	6.70	
151	16	24	-1	4.47	
151	31	24	-1	7.17	
151	46	24	-1	2.79	
151	61	24	-1	5.26	
151	76	24	-1	5.18	
151	91	24	-1	4.70	
151	106	24	-1	3.06	
151	121	24	-1	5.39	
151	136	24	1	1.03	
151	151	24	-1	2.94	
151	166	24	-1	3.25	
151	181	24	-1	2.21	
